Country,Region,Year,VALUE
Slovenia,Europe,2020,0
Trinidad and Tobago,Americas,2020,0
Uruguay,Americas,2020,0.39572146
Saint Vincent and the Grenadines,Americas,2020,0
United Arab Emirates,Asia,2021,0.210296981
Argentina,Americas,2021,0.157466965
Antigua and Barbuda,Americas,2021,4.106059517
Austria,Europe,2021,0.176562557
Bahamas,Americas,2021,0
Bosnia and Herzegovina,Europe,2021,0.060212816
Belize,Americas,2021,0.503016844
Bolivia (Plurinational State of),Americas,2021,0.066434975
Barbados,Americas,2021,0
Canada,Americas,2021,0.166710029
Switzerland,Europe,2021,0.045689044
Chile,Americas,2021,0
Colombia,Americas,2021,0
Czechia,Europe,2021,0.112479149
Germany,Europe,2021,0.137263279
Dominica,Americas,2021,0
Dominican Republic,Americas,2021,0.216776711
Algeria,Africa,2021,0.179883283
Ecuador,Americas,2021,0.336666217
Spain,Europe,2021,0.016518541
United Kingdom (England and Wales),Europe,2021,0.072320361
United Kingdom (Scotland),Europe,2021,0.071241867
Greece,Europe,2021,0.056301255
Grenada,Americas,2021,0
Guatemala,Americas,2021,0
Guyana,Americas,2021,0
Honduras,Americas,2021,0.058966402
Croatia,Europe,2021,0.048001068
Hungary,Europe,2021,0.178023864
Iceland,Europe,2021,0.553978256
Italy,Europe,2021,0.009879121
Jamaica,Americas,2021,0.210564291
Jordan,Asia,2021,0.03725697
Saint Kitts and Nevis,Americas,2021,0
Saint Lucia,Americas,2021,0
Lithuania,Europe,2021,0.338086148
Latvia,Europe,2021,1.192936622
Morocco,Africa,2021,0.086904936
Mexico,Americas,2021,0.001542044
North Macedonia,Europe,2021,0.094819715
Malta,Europe,2021,0
Montenegro,Europe,2021,0
Mongolia,Asia,2021,0.711608288
Netherlands (Kingdom of the),Europe,2021,0.079498505
Oman,Asia,2021,0.056860084
Panama,Americas,2021,0
Peru,Americas,2021,0.170384155
Qatar,Asia,2021,0.136135825
Russian Federation,Europe,2021,0.890489173
El Salvador,Americas,2021,0
Suriname,Americas,2021,0.325100171
Slovakia,Europe,2021,0
Slovenia,Europe,2021,0
Eswatini,Africa,2021,3.330887906
Uruguay,Americas,2021,0.283002635
United States of America,Americas,2021,0.765961552
Saint Vincent and the Grenadines,Americas,2021,0
Argentina,Americas,2022,0.121846668
Antigua and Barbuda,Americas,2022,0
Austria,Europe,2022,0.110170743
Bahamas,Americas,2022,0.466926433
Bosnia and Herzegovina,Europe,2022,0
Belize,Americas,2022,0
Bolivia (Plurinational State of),Americas,2022,0.049198503
Barbados,Americas,2022,0
Canada,Americas,2022,0.170595441
Switzerland,Europe,2022,0.022727082
Chile,Americas,2022,0
Colombia,Americas,2022,0.00380251
Czechia,Europe,2022,0.131467398
Germany,Europe,2022,0.149170537
Dominica,Americas,2022,0
Dominican Republic,Americas,2022,0.214494099
Algeria,Africa,2022,0.117962047
Ecuador,Americas,2022,0.288363491
Spain,Europe,2022,0.01649514
Greece,Europe,2022,0.207446421
Grenada,Americas,2022,0
Guyana,Americas,2022,0
Honduras,Americas,2022,0.038718379
Croatia,Europe,2022,0
Hungary,Europe,2022,0.23157261
Ireland,Europe,2022,0
Iceland,Europe,2022,0.550162435
Italy,Europe,2022,0.009917815
Jamaica,Americas,2022,0.140351025
Jordan,Asia,2022,0.091929449
Saint Kitts and Nevis,Americas,2022,4.057371229
Saint Lucia,Americas,2022,0
Lithuania,Europe,2022,0.274274022
Latvia,Europe,2022,0.604697593
Morocco,Africa,2022,0.096745053
Mexico,Americas,2022,0.004593536
North Macedonia,Europe,2022,0.095231429
Malta,Europe,2022,0
Montenegro,Europe,2022,1.243265
Mauritius,Africa,2022,0.303620292
Netherlands (Kingdom of the),Europe,2022,0.067917292
Panama,Americas,2022,0
El Salvador,Americas,2022,0
Suriname,Americas,2022,1.932893171
Slovakia,Europe,2022,0.034651085
Uruguay,Americas,2022,0.3967306
United States of America,Americas,2022,0.677498905
Saint Vincent and the Grenadines,Americas,2022,0
Austria,Europe,2010,0.131534436
Switzerland,Europe,2010,0.038351225
Iceland,Europe,2010,0.314136455
Slovakia,Europe,2010,1.074785821
Austria,Europe,2011,0.154924206
Switzerland,Europe,2011,0.101125246
"China, Macao Special Administrative Region",Asia,2011,0.350260857
Slovakia,Europe,2011,1.351181266
Austria,Europe,2012,0.130491977
Switzerland,Europe,2012,0.125066629
"China, Macao Special Administrative Region",Asia,2012,0.343190626
Slovakia,Europe,2012,1.164664307
Austria,Europe,2013,0.117930939
Canada,Americas,2013,0.171117182
Switzerland,Europe,2013,0.07418061
Czechia,Europe,2013,0.209233811
Finland,Europe,2013,0.183861654
Iceland,Europe,2013,0
Sri Lanka,Asia,2013,0.156163068
Lithuania,Europe,2013,0.726506593
Mongolia,Asia,2013,1.827669082
Netherlands (Kingdom of the),Europe,2013,0.183786999
Slovakia,Europe,2013,1.126554761
Slovenia,Europe,2013,0.09650763
United States of America,Americas,2013,0.401095682
Austria,Europe,2014,0.01170129
Canada,Americas,2014,0.20618785
Switzerland,Europe,2014,0.073279838
Costa Rica,Americas,2014,3.488644051
Czechia,Europe,2014,0.152132006
Germany,Europe,2014,0.107502154
Dominica,Americas,2014,1.441524556
Ecuador,Americas,2014,1.704474886
Finland,Europe,2014,0.164791703
United Kingdom (England and Wales),Europe,2014,0.175931664
United Kingdom (Scotland),Europe,2014,0.373999551
Iceland,Europe,2014,0
Sri Lanka,Asia,2014,0.023541091
Lithuania,Europe,2014,1.00169353
Mongolia,Asia,2014,1.412418187
Netherlands (Kingdom of the),Europe,2014,0.182846832
Suriname,Americas,2014,0.526609582
Slovakia,Europe,2014,1.088647455
Slovenia,Europe,2014,0.096389398
United States of America,Americas,2014,0.428836755
Albania,Europe,2015,0.069384672
Austria,Europe,2015,0.115708318
Belarus,Europe,2015,0.340184828
Belize,Americas,2015,31.67801796
Bolivia (Plurinational State of),Americas,2015,0.081153564
Canada,Americas,2015,0.184707733
Switzerland,Europe,2015,0.048299076
Costa Rica,Americas,2015,3.043771891
Czechia,Europe,2015,0.161538638
Germany,Europe,2015,0.113313445
Dominica,Americas,2015,0
Algeria,Africa,2015,0.409678995
Ecuador,Americas,2015,2.55620218
Finland,Europe,2015,0.346749434
United Kingdom (England and Wales),Europe,2015,0.181392849
United Kingdom (Scotland),Europe,2015,0.279173646
Iceland,Europe,2015,0
Sri Lanka,Asia,2015,0.051554369
Lithuania,Europe,2015,0.776039936
Republic of Moldova,Europe,2015,3.356331322
Mexico,Americas,2015,0.282147558
Malta,Europe,2015,0
Mongolia,Asia,2015,3.001940468
Netherlands (Kingdom of the),Europe,2015,0.123231424
Oman,Asia,2015,0.023856231
Suriname,Americas,2015,0.868847474
Slovakia,Europe,2015,0.755837694
Slovenia,Europe,2015,0.096114014
Uruguay,Americas,2015,1.675082241
United States of America,Americas,2015,0.423588126
Albania,Europe,2016,0.069418822
Austria,Europe,2016,0.114462484
Azerbaijan,Asia,2016,0
Belarus,Europe,2016,0.412026646
Belize,Americas,2016,35.66445465
Bolivia (Plurinational State of),Americas,2016,0.079907549
Barbados,Americas,2016,0
Canada,Americas,2016,0.163373663
Switzerland,Europe,2016,0.131376257
Chile,Americas,2016,0.387085072
Czechia,Europe,2016,0.189976985
Germany,Europe,2016,0.31944061
Dominica,Americas,2016,0
Dominican Republic,Americas,2016,0.123485029
Algeria,Africa,2016,0.319787173
Ecuador,Americas,2016,2.427068567
Spain,Europe,2016,0.305551691
Finland,Europe,2016,0.309359827
United Kingdom (England and Wales),Europe,2016,0.196981163
United Kingdom (Scotland),Europe,2016,0.333043462
Grenada,Americas,2016,2.500708534
Guyana,Americas,2016,5.796437036
Croatia,Europe,2016,0
Hungary,Europe,2016,0.132448914
Iceland,Europe,2016,0
Italy,Europe,2016,0.166337797
Saint Kitts and Nevis,Americas,2016,0
Liechtenstein,Europe,2016,0
Sri Lanka,Asia,2016,0.102681413
Lithuania,Europe,2016,0.170434752
Latvia,Europe,2016,0.91209622
Morocco,Africa,2016,0.082603988
Republic of Moldova,Europe,2016,3.87582117
Mexico,Americas,2016,0.333280606
Malta,Europe,2016,0
Montenegro,Europe,2016,0.157912149
Mongolia,Asia,2016,2.37658666
Nicaragua,Americas,2016,1.45557332
Netherlands (Kingdom of the),Europe,2016,0.134310452
Oman,Asia,2016,0.090948984
Peru,Americas,2016,3.205624528
Philippines,Asia,2016,2.261734409
Paraguay,Americas,2016,0.414896972
El Salvador,Americas,2016,0
Suriname,Americas,2016,1.203880623
Slovakia,Europe,2016,0.846957691
Slovenia,Europe,2016,0.143539296
Uruguay,Americas,2016,1.347485446
United States of America,Americas,2016,0.475840915
Uzbekistan,Asia,2016,0.35608035
Albania,Europe,2017,0.03473
Argentina,Americas,2017,1.432313018
Antigua and Barbuda,Americas,2017,0
Austria,Europe,2017,0.125035578
Bahamas,Americas,2017,6.766578116
Belarus,Europe,2017,0.103009144
Belize,Americas,2017,0
Bolivia (Plurinational State of),Americas,2017,0
Barbados,Americas,2017,0
Bhutan,Asia,2017,0
Canada,Americas,2017,0.243473088
Switzerland,Europe,2017,0.106487616
Chile,Americas,2017,0.566184305
Czechia,Europe,2017,0.170918989
Germany,Europe,2017,0.162179746
Dominica,Americas,2017,0
Dominican Republic,Americas,2017,0.140881528
Algeria,Africa,2017,0.342760911
Ecuador,Americas,2017,0.898367989
Spain,Europe,2017,0.358490878
Finland,Europe,2017,0.236014335
United Kingdom (England and Wales),Europe,2017,0.313220306
United Kingdom (Scotland),Europe,2017,0.294941749
Greece,Europe,2017,0.018705174
Grenada,Americas,2017,0.826989634
Guatemala,Americas,2017,0
Guyana,Americas,2017,5.109714747
Croatia,Europe,2017,0
Hungary,Europe,2017,0.898973648
Iceland,Europe,2017,0.873026959
Italy,Europe,2017,0.174988241
Jamaica,Americas,2017,13.38852063
Saint Kitts and Nevis,Americas,2017,0
Saint Lucia,Americas,2017,3.951152467
Sri Lanka,Asia,2017,0
Lithuania,Europe,2017,0.103289779
Latvia,Europe,2017,0.409235839
Morocco,Africa,2017,0.267393865
Republic of Moldova,Europe,2017,1.886492275
Mexico,Americas,2017,0.208402431
Malta,Europe,2017,0
Montenegro,Europe,2017,0
Mongolia,Asia,2017,1.87336686
Nicaragua,Americas,2017,0.601802445
Netherlands (Kingdom of the),Europe,2017,0.151099557
Oman,Asia,2017,0.044034881
Panama,Americas,2017,0
Philippines,Asia,2017,1.707912296
Paraguay,Americas,2017,0.157346409
El Salvador,Americas,2017,0
Suriname,Americas,2017,1.361564233
Slovakia,Europe,2017,1.121443714
Slovenia,Europe,2017,0.095311076
Trinidad and Tobago,Americas,2017,4.666554399
Uruguay,Americas,2017,1.022733615
United States of America,Americas,2017,0.445433311
Uzbekistan,Asia,2017,0.309901038
Albania,Europe,2018,0
Argentina,Americas,2018,1.411729868
Antigua and Barbuda,Americas,2018,6.54839537
Austria,Europe,2018,0.350658384
Bahamas,Americas,2018,0.24881409
Belarus,Europe,2018,0.195965706
Belize,Americas,2018,35.85767904
Bolivia (Plurinational State of),Americas,2018,0.172311223
Barbados,Americas,2018,0
Bhutan,Asia,2018,0
Canada,Americas,2018,0.229511049
Switzerland,Europe,2018,0.058723809
Chile,Americas,2018,0.534717868
Colombia,Americas,2018,0.002029346
Germany,Europe,2018,0.253327346
Dominica,Americas,2018,1.411980656
Dominican Republic,Americas,2018,0.065022338
Algeria,Africa,2018,0.317217969
Ecuador,Americas,2018,1.269417981
Spain,Europe,2018,0.32697867
Finland,Europe,2018,0.072523403
United Kingdom (England and Wales),Europe,2018,0.174234273
United Kingdom (Scotland),Europe,2018,0.183887755
Grenada,Americas,2018,0.820761995
Guatemala,Americas,2018,0
Guyana,Americas,2018,2.291493213
Honduras,Americas,2018,0
Croatia,Europe,2018,0
Hungary,Europe,2018,0.061372548
Iceland,Europe,2018,0
Italy,Europe,2018,0.12024565
Jamaica,Americas,2018,7.148356856
Jordan,Asia,2018,0.009560352
Saint Kitts and Nevis,Americas,2018,0
Saint Lucia,Americas,2018,7.870120525
Sri Lanka,Asia,2018,0
Lithuania,Europe,2018,0.173844836
Latvia,Europe,2018,0.464964655
Morocco,Africa,2018,0.133602353
Republic of Moldova,Europe,2018,2.832737663
Mexico,Americas,2018,0.100795184
Malta,Europe,2018,0
Montenegro,Europe,2018,0
Mongolia,Asia,2018,1.959550454
Nicaragua,Americas,2018,4.077761698
Netherlands (Kingdom of the),Europe,2018,0.063635154
Oman,Asia,2018,0
Panama,Americas,2018,0
Peru,Americas,2018,2.418958374
Philippines,Asia,2018,1.185423043
Paraguay,Americas,2018,0.434558042
State of Palestine,Asia,2018,0
El Salvador,Americas,2018,0
Suriname,Americas,2018,3.87391583
Slovakia,Europe,2018,0.826181357
Slovenia,Europe,2018,0
Trinidad and Tobago,Americas,2018,5.050810489
Uruguay,Americas,2018,1.138007646
United States of America,Americas,2018,0.419100331
Uzbekistan,Asia,2018,0.178738853
Saint Vincent and the Grenadines,Americas,2018,25.64577486
United Arab Emirates,Asia,2019,0
Argentina,Americas,2019,1.331976922
Antigua and Barbuda,Americas,2019,0
Austria,Europe,2019,0.292794771
Bahamas,Americas,2019,1.235919784
Bosnia and Herzegovina,Europe,2019,0.119022398
Belarus,Europe,2019,0.237751385
Belize,Americas,2019,0
Bolivia (Plurinational State of),Americas,2019,0.195290692
Barbados,Americas,2019,0
Bhutan,Asia,2019,0.13030012
Canada,Americas,2019,0.170563942
Switzerland,Europe,2019,0.081627046
Chile,Americas,2019,0
Colombia,Americas,2019,0
Czechia,Europe,2019,0.056942901
Germany,Europe,2019,0.108240544
Dominica,Americas,2019,1.4000112
Dominican Republic,Americas,2019,0.09189586
Algeria,Africa,2019,0.243529098
Ecuador,Americas,2019,0.65153187
Spain,Europe,2019,0.299163793
Finland,Europe,2019,0.072443597
United Kingdom (Scotland),Europe,2019,0.292863288
Grenada,Americas,2019,0
Guatemala,Americas,2019,0
Guyana,Americas,2019,4.381830178
Honduras,Americas,2019,0.150620118
Croatia,Europe,2019,0.024214529
Hungary,Europe,2019,0.081868267
Iceland,Europe,2019,0
Italy,Europe,2019,0.070318859
Jamaica,Americas,2019,8.991485809
Jordan,Asia,2019,0.009346944
Saint Kitts and Nevis,Americas,2019,2.09593075
Saint Lucia,Americas,2019,10.63928078
Sri Lanka,Asia,2019,0.110856224
Lithuania,Europe,2019,0.421188151
Latvia,Europe,2019,0.469592331
"China, Macao Special Administrative Region",Asia,2019,0.301362535
Morocco,Africa,2019,0.754729288
Republic of Moldova,Europe,2019,2.251172298
Mexico,Americas,2019,0.092736708
Malta,Europe,2019,0
Montenegro,Europe,2019,0.317260896
Mongolia,Asia,2019,2.81521951
Nicaragua,Americas,2019,1.140469189
Netherlands (Kingdom of the),Europe,2019,0.2130936
Panama,Americas,2019,0
Peru,Americas,2019,0.52399308
Philippines,Asia,2019,0.945816621
El Salvador,Americas,2019,0
Suriname,Americas,2019,0.999499417
Slovakia,Europe,2019,0.953441962
Slovenia,Europe,2019,0.141984815
Trinidad and Tobago,Americas,2019,4.144859552
Uruguay,Americas,2019,1.458402425
United States of America,Americas,2019,0.410385663
Uzbekistan,Asia,2019,0.094005061
Saint Vincent and the Grenadines,Americas,2019,8.577678023
United Arab Emirates,Asia,2020,0
Argentina,Americas,2020,1.241228357
Antigua and Barbuda,Americas,2020,0
Austria,Europe,2020,0.202070618
Bahamas,Americas,2020,0.984078835
Bosnia and Herzegovina,Europe,2020,0.69310344
Belize,Americas,2020,0
Bolivia (Plurinational State of),Americas,2020,0.192691755
Barbados,Americas,2020,0
Bhutan,Asia,2020,0.129448833
Canada,Americas,2020,0.248095046
Switzerland,Europe,2020,0.092607459
Chile,Americas,2020,0
Colombia,Americas,2020,0
Czechia,Europe,2020,0.018991632
Germany,Europe,2020,0.106805569
Dominica,Americas,2020,0
Dominican Republic,Americas,2020,0.100003055
Algeria,Africa,2020,0.352115383
Ecuador,Americas,2020,1.711336141
Spain,Europe,2020,0.295584348
United Kingdom (Scotland),Europe,2020,0.054884742
Grenada,Americas,2020,0
Guatemala,Americas,2020,0
Guyana,Americas,2020,12.16755603
Honduras,Americas,2020,0.16795493
Croatia,Europe,2020,0.048817756
Hungary,Europe,2020,0.133325498
Iceland,Europe,2020,0
Italy,Europe,2020,0.043697054
Jamaica,Americas,2020,2.269152713
Jordan,Asia,2020,0
Saint Kitts and Nevis,Americas,2020,0
Saint Lucia,Americas,2020,17.8535064
Lithuania,Europe,2020,0.283661086
Latvia,Europe,2020,0.105426736
"China, Macao Special Administrative Region",Asia,2020,0.147867091
Morocco,Africa,2020,0.073591997
Republic of Moldova,Europe,2020,1.393910298
Mexico,Americas,2020,0.09603304
Malta,Europe,2020,0
Montenegro,Europe,2020,0.635882028
Mongolia,Asia,2020,2.367700917
Netherlands (Kingdom of the),Europe,2020,0.154864838
Panama,Americas,2020,0
Peru,Americas,2020,0.279239398
Russian Federation,Europe,2020,0.657888732
El Salvador,Americas,2020,0
Suriname,Americas,2020,1.647270062
Slovakia,Europe,2020,0.696394017
Slovenia,Europe,2020,0
Tajikistan,Asia,2020,0.020957316
Trinidad and Tobago,Americas,2020,3.952186448
Uruguay,Americas,2020,1.137328974
United States of America,Americas,2020,0.526876657
Saint Vincent and the Grenadines,Americas,2020,17.20306788
United Arab Emirates,Asia,2021,0
Argentina,Americas,2021,1.093275626
Antigua and Barbuda,Americas,2021,3.218210782
Austria,Europe,2021,0.134497755
Bahamas,Americas,2021,8.335263928
Bosnia and Herzegovina,Europe,2021,0.336294457
Belize,Americas,2021,0
Bolivia (Plurinational State of),Americas,2021,0.306304779
Barbados,Americas,2021,0
Canada,Americas,2021,0.217533676
Switzerland,Europe,2021,0.138067404
Chile,Americas,2021,0
Colombia,Americas,2021,0
Czechia,Europe,2021,0
Germany,Europe,2021,0.141472299
Dominica,Americas,2021,4.142931124
Dominican Republic,Americas,2021,0.044972627
Algeria,Africa,2021,0.402915761
Ecuador,Americas,2021,1.960923459
Spain,Europe,2021,0.30113546
United Kingdom (England and Wales),Europe,2021,0.142623322
United Kingdom (Scotland),Europe,2021,0.182485082
Greece,Europe,2021,0
Grenada,Americas,2021,0
Guatemala,Americas,2021,0
Guyana,Americas,2021,11.68330294
Honduras,Americas,2021,0.165396261
Croatia,Europe,2021,0.049259434
Hungary,Europe,2021,0.123586658
Iceland,Europe,2021,0
Italy,Europe,2021,0.06414549
Jamaica,Americas,2021,0.106093479
Jordan,Asia,2021,0.026909986
Saint Kitts and Nevis,Americas,2021,0
Republic of Korea,Asia,2021,0.032799449
Saint Lucia,Americas,2021,25.04849667
Lithuania,Europe,2021,0.179426846
Latvia,Europe,2021,0.0533641
"China, Macao Special Administrative Region",Asia,2021,0.43693117
Morocco,Africa,2021,1.610180657
Mexico,Americas,2021,0.068663356
Malta,Europe,2021,0
Montenegro,Europe,2021,0
Mongolia,Asia,2021,1.254561601
Mauritius,Africa,2021,0.153974663
Netherlands (Kingdom of the),Europe,2021,0.205694351
Panama,Americas,2021,0
Peru,Americas,2021,0.314395717
Qatar,Asia,2021,0
Russian Federation,Europe,2021,0.826310982
El Salvador,Americas,2021,0
Suriname,Americas,2021,0.978817572
Slovakia,Europe,2021,0.513985735
Slovenia,Europe,2021,0.047182942
Uruguay,Americas,2021,0.612913206
United States of America,Americas,2021,1.275357499
Holy See,Europe,2021,0
Saint Vincent and the Grenadines,Americas,2021,19.16957405
Argentina,Americas,2022,1.05470588
Antigua and Barbuda,Americas,2022,0
Austria,Europe,2022,0.1454201
Bahamas,Americas,2022,1.95129566
Bosnia and Herzegovina,Europe,2022,0.402037837
Belize,Americas,2022,0
Bolivia (Plurinational State of),Americas,2022,0.12270832
Barbados,Americas,2022,0
Canada,Americas,2022,0.296455585
Switzerland,Europe,2022,0.102969268
Chile,Americas,2022,0
Colombia,Americas,2022,0
Czechia,Europe,2022,0
Germany,Europe,2022,0.153532735
Dominica,Americas,2022,10.99845334
Dominican Republic,Americas,2022,0.035622618
Algeria,Africa,2022,0.24719828
Ecuador,Americas,2022,2.760957725
Spain,Europe,2022,0.300681499
Greece,Europe,2022,0
Grenada,Americas,2022,0
Guyana,Americas,2022,0
Honduras,Americas,2022,0.134191398
Croatia,Europe,2022,0.024811695
Hungary,Europe,2022,0.170557595
Ireland,Europe,2022,0.099539956
Iceland,Europe,2022,0
Italy,Europe,2022,0.062672058
Jamaica,Americas,2022,1.273264938
Jordan,Asia,2022,0
Saint Kitts and Nevis,Americas,2022,0
Saint Lucia,Americas,2022,28.35578166
Lithuania,Europe,2022,0.181814546
